"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"4JvsDb5WZnuxR","dngul bzo","#གཅིག་ གདུགས་ རྒྱལ་མཚན་ རེད ། འདི་འདྲ་ དང་ གཅིག་ ག་རེ་ རེད །",548,"དགོན་སྡེ་ ཁག་ གི་ ཡང་ / #གཅིག་ གདུགས་ རྒྱལ་མཚན་",2541,2550,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,8,FALSE,FALSE
"2z8daaSH0GQ","mo Ta btsong sa","#མོ་ཊ་ #འཚོང་ #ས་ #དེ་",580,"#མོ་ཊ་ #འཚོང་ #ས་ #དེ་",2704,2707,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,5,FALSE,FALSE
"FSRVee2Ax44","se ra'i gsham","_H_ སེ་ར འི་ གཤམ་ ལ་ ཡོད་ རེད །",581,"སེ་ར འི་ གཤམ་ ལ་",2709,2712,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,5,FALSE,FALSE
"zJHuKMwkCsl","'jag ma gling ka","ལྟ་ དེ་བ་ དེ་ ཡང་ འདུག་ ག",588,"དེ་བ་",2739,2739,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,2,TRUE,FALSE
"B02UJakcaQD","sger gyi khang pa","ལྟ་ དེ་བ་ དེ་ ཡང་ འདུག་ ག",588,"དེ་ ཡང་",2740,2741,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,2,TRUE,FALSE
"0ZZINs4VdgL","bslab grags","ཁོང་ ཚོ་ བསླབ་གྲགས་ ཡིན་པ་ འདི་འདྲས་",599,"ཁོང་ ཚོ་ བསླབ་གྲགས་ ཡིན་པ་ འདི་འདྲས་",2775,2779,FALSE,"i",NA,FALSE,"A",TRUE,FALSE,FALSE,8,FALSE,FALSE
"hojfoxfBrPD","khang pa (staff's)","ཁང་པ་ མ་བར་ ཉོས་ ཤག",600,"ཁང་པ་",2780,2780,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE,FALSE
"R2ycswGTR6W","rgan lags","##### #ང་ #འདི་འདྲས་ #ག་རེ་ #རེད་ #ཟེར་ #ན་",609,"#ང་",2809,2809,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,1,TRUE,FALSE
"Net6GAm4RlU","dge rgan","ཁོ་ རང་ ཐུགས་ བྱུང་ ང་ །",612,"ཁོ་ རང་",2819,2820,FALSE,"i",NA,FALSE,"P",TRUE,FALSE,FALSE,2,TRUE,FALSE
"HOMeKWSrsho","nga tsho'i nang","ང་ ཚོ འི་ ནང་ དེ་",643,"ང་ ཚོ འི་ ནང་ དེ་",2931,2935,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,5,FALSE,FALSE
"EiuB720jBz7","gtsnag po'i kha la","གཙང་པོ འི་ ཁ་ ལ་ རེད །",644,"གཙང་པོ འི་ ཁ་ ལ་",2936,2939,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,5,FALSE,TRUE
"rmUG5bsoTXz","shar btsugs rta pho'i tshur snang ngogs","ཤར་བཙུགས་ རྟ་ཕོ་ ཟེར་བ་ དེ འི་ ཚུར་ སྣང་ངོགས་ དེ ར །",645,"ཤར་བཙུགས་ རྟ་ཕོ་ ཟེར་བ་ དེ འི་ ཚུར་ སྣང་ངོགས་ དེ ར",2942,2950,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,12,FALSE,FALSE
"4cIDhJ8fvgQ","lcags ri dmar po","ལྕགས་རི་ དམར་པོ་ ཞིག་ མི་ འདུག་ གས །",646,"ལྕགས་རི་ དམར་པོ་ ཞིག་",2952,2954,FALSE,"n",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,5,FALSE,FALSE
"3Q7ExWzCnBq","near lcags ri dmar po","འོ་ འདི འི་ བརྒྱུད་ དེ་ ལ་ ང་ ཚོ འི་ ནང་ ཡོད་ རེད །",648,"འདི འི་ བརྒྱུད་ དེ་ ལ་",2965,2969,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,5,FALSE,TRUE
"MrOQW9OZUt6","nga tsho'i nang","འོ་ འདི འི་ བརྒྱུད་ དེ་ ལ་ ང་ ཚོ འི་ ནང་ ཡོད་ རེད །",648,"ང་ ཚོ འི་ ནང་",2970,2973,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,4,FALSE,FALSE
"rPneBfMTy2T","nga tsho'i nang","ང་ ཚོ འི་ ཁང་པ་ དེ་ རེད །",654,"ང་ ཚོ འི་ ཁང་པ་",2998,3001,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,5,FALSE,FALSE
"iEhlqrxczSE","nyal chas kam pa li gi khyad par yod","ང་ ཚོ འི་ ཁང་པ་ དེ་ རེད །",654,"དེ་",3002,3002,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,TRUE,FALSE
"qWI6tTZ9iuQ","spyi tshogs rnying pa","སྤྱི་ཚོགས་ རྙིང་པ འི་ སྒང་ ལ་",665,"སྤྱི་ཚོགས་ རྙིང་པ འི་ སྒང་ ལ་",3046,3050,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,7,FALSE,FALSE
"t2pdS9BrqaZ","spyi tshogs rnying pa'i mi","ང་ ཚོ་ དེ་ སྐབས་ ## འདི་འདྲས་",666,"ང་ ཚོ་",3051,3052,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,2,TRUE,FALSE
"JclCmE8bGtqa5","nyal chas kam pa li gi khyad par yod","བཤད་སྲོལ་ ཡོད་ རེད །",667,"འདི་འདྲས་ བཤད་སྲོལ་",3056,3057,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,4,FALSE,FALSE
"khGbcRENo3Q","g-yas g-yon (river)","གཡས་གཡོན་ གཉིས་ཅ་ ཆུ་ རེད་པ །",678,"གཡས་གཡོན་ གཉིས་ཅ་",3103,3104,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,4,FALSE,FALSE
"DqqpdyrnPmU","chu","གཡས་གཡོན་ གཉིས་ཅ་ ཆུ་ རེད་པ །",678,"ཆུ་",3105,3105,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,FALSE,TRUE
"f1wdfIQFfii","gtsnag po'i kha la","_H_ ཕ་གི ར་",696,"ཕ་གི ར་",3169,3170,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,3,TRUE,FALSE
"fCiao98AyDE","bsur khog g-yug sa","འདི་ འདུག་ ག",697,"འདི་",3171,3171,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,1,TRUE,FALSE
"T9XUvyaiVfLwx","bsur khog g-yug ya","གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་ ཚང་མ་ མ་གི་ མར་ _H_",700,"བསུར་ཁོག་ དང་ གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་",3181,3186,FALSE,"i",NA,NA,"EXIST",FALSE,FALSE,FALSE,8,FALSE,FALSE
"jPgBl8TJyXx","rdo ring gi rtsa","གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་ ཚང་མ་ མ་གི་ མར་ _H_",700,"མ་གི་ མར་",3188,3189,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,3,FALSE,FALSE
"HjVO5XgLG6Y","rdo ring gi rtsa","རྡོ་རིང་ རྩ ར་ ཡོད་ པ །",703,"རྡོ་རིང་ རྩ ར་",3198,3200,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,4,FALSE,FALSE
"hLnIQ0n53md","rgan lags","ཨ་ལེ་ རྒན་ ལགས་ འདི་ _H_",711,"རྒན་ ལགས་",3230,3231,TRUE,"i",NA,FALSE,"A",TRUE,FALSE,TRUE,2,FALSE,FALSE
"i7qUDX40vki","bsur khog g-yug ya","ཨ་ལེ་ རྒན་ ལགས་ འདི་ _H_",711,"འདི་",3232,3232,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,1,TRUE,FALSE
"TUYnjCzbE3Z","gru gzings","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"གྲུ་གཟིངས་ འདྲ་པོ་",3327,3328,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE,FALSE
"S7E2j8sORbl","chu kha","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"ཆུ་ཁ་ དེ ར་",3329,3331,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,4,FALSE,FALSE
"UsAaEuk4yl1","mi (at the park)","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"མི་",3332,3332,FALSE,"n",NA,FALSE,"A",TRUE,FALSE,FALSE,1,FALSE,FALSE
"Pl1fVFuAjzt","gru gzings","གློག་ གི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཁ་ཤས་ བཞག",731,"གློག་ གི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཁ་ཤས་",3335,3339,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,8,FALSE,FALSE
"DJMkqaKXBRm","gru gla","ཨ་ནི་ _H_ གྲུ་གླ་ ལ་ ཕལ་ཆེར་",744,"གྲུ་གླ་ ལ་",3404,3405,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,FALSE,FALSE
"Xo4aLxnAGBWYs","20 or so bucks","ཉི་ཤུ་ རྩ་ གྲངས་",746,"སྒོར་མོ་ ཉི་ཤུ་ རྩ་ གྲངས་",3407,3410,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,6,FALSE,FALSE
